timestamp_utc_str,lat,lon,alt_m,sat,hdop,speed_obd_kmh,acc_lon_G,acc_lat_G,roll_deg,pitch_deg,slope_deg,slope_confidence,heading_deg,yawRate_dps,heading_confidence,rpm,load_pct,throttle_pct,estimated_gear,t_mono_us,utc_epoch_us,utc_valid,sync_quality,imu_t_us,gnss_t_us,obd_speed_t_us,imu_age_ms,gnss_age_ms,obd_speed_age_ms
2026-05-18 18:34:09,45.478178,9.227305,133.0,13,0.72,71.8,0.083,-0.159,-0.87,0.41,-1.02,0.92,272.1,-3.19,0.82,5204,53,46.8,4,250000000,1779129249500000,1,96,249997816,249988962,249992600,2,11,7
2026-05-18 18:34:10,45.478178,9.227306,133.0,13,0.72,72.4,0.098,-0.149,-0.48,0.26,-1.03,0.92,272.6,-2.12,0.82,5092,58,53.3,4,250500000,1779129250000000,1,92,250498618,250489369,250493742,1,10,6
2026-05-18 18:34:10,45.478179,9.227307,133.0,13,0.71,71.8,0.062,-0.107,-0.58,0.46,-1.03,0.92,273.0,-1.34,0.79,5242,55,49.8,4,251000000,1779129250500000,1,99,250998811,250977202,250992014,1,22,7
2026-05-18 18:34:11,45.478179,9.227307,133.1,13,0.7,71.6,0.079,-0.097,-0.0,0.51,-1.04,0.92,273.5,-1.84,0.75,5220,54,50.5,4,251500000,1779129251000000,1,92,251498787,251491183,251492977,1,8,7
2026-05-18 18:34:11,45.47818,9.227308,133.1,13,0.7,74.3,0.049,-0.108,-0.43,0.49,-1.04,0.92,273.9,-2.44,0.82,5361,60,51.3,4,252000000,1779129251500000,1,93,251998664,251994986,251992043,1,5,7
2026-05-18 18:34:12,45.47818,9.227309,133.1,13,0.71,70.7,0.062,-0.06,0.16,0.04,-1.05,0.91,274.3,-1.0,0.82,5181,55,50.3,4,252500000,1779129252000000,1,99,252498258,252485952,252493047,1,14,6
2026-05-18 18:34:12,45.478181,9.22731,133.1,13,0.71,72.2,0.054,-0.064,-0.43,0.23,-1.05,0.91,274.8,-0.93,0.73,5087,53,45.9,4,253000000,1779129252500000,1,100,252998770,252977625,252995105,1,22,4
2026-05-18 18:34:13,45.478181,9.22731,133.2,13,0.72,73.1,0.018,-0.054,-0.69,0.21,-1.06,0.91,275.2,-0.68,0.81,5077,56,53.0,4,253500000,1779129253000000,1,95,253499085,253474794,253498619,0,25,1
2026-05-18 18:34:13,45.478182,9.227311,133.2,13,0.73,71.8,0.011,-0.012,-0.36,0.0,-1.06,0.91,275.6,0.09,0.77,5207,56,49.1,4,254000000,1779129253500000,1,92,253998999,253973224,253998068,1,26,1
2026-05-18 18:34:14,45.478182,9.227312,133.2,13,0.73,70.4,0.008,0.003,-0.02,0.4,-1.06,0.9,276.1,-0.3,0.7,5058,59,54.0,4,254500000,1779129254000000,1,94,254499493,254486678,254495013,0,13,4
2026-05-18 18:34:14,45.478182,9.227313,133.2,13,0.74,72.7,-0.008,-0.008,0.24,-0.28,-1.07,0.9,276.5,-0.44,0.75,5113,55,52.4,4,255000000,1779129254500000,1,96,254998576,254982782,254997209,1,17,2
2026-05-18 18:34:15,45.478183,9.227314,133.3,13,0.75,72.6,-0.018,0.032,-0.22,0.26,-1.07,0.9,276.9,0.85,0.83,5104,55,51.6,4,255500000,1779129255000000,1,94,255498355,255477121,255495225,1,22,4
2026-05-18 18:34:15,45.478183,9.227314,133.3,13,0.75,69.2,-0.012,0.015,-0.39,-0.44,-1.08,0.9,277.4,0.7,0.79,5039,54,47.2,4,256000000,1779129255500000,1,95,255999041,255973284,255994659,0,26,5
2026-05-18 18:34:16,45.478184,9.227315,133.3,13,0.76,69.0,-0.031,0.05,-0.01,-0.31,-1.08,0.89,277.8,1.26,0.75,5108,57,51.0,4,256500000,1779129256000000,1,99,256499083,256487739,256496533,0,12,3
2026-05-18 18:34:16,45.478184,9.227316,133.3,13,0.76,71.9,-0.028,0.079,0.5,0.07,-1.09,0.89,278.2,0.98,0.79,5264,56,53.1,4,257000000,1779129256500000,1,99,256997296,256984809,256992930,2,15,7
2026-05-18 18:34:17,45.478185,9.227317,133.4,14,0.77,72.1,-0.046,0.077,0.19,0.11,-1.09,0.89,278.6,1.46,0.71,5094,55,47.3,4,257500000,1779129257000000,1,92,257499075,257484937,257497953,0,15,2
2026-05-18 18:34:17,45.478185,9.227317,133.4,14,0.78,71.4,-0.047,0.081,0.11,0.15,-1.1,0.89,279.0,1.89,0.73,5066,55,51.4,4,258000000,1779129257500000,1,94,257997052,257975574,257995700,2,24,4
2026-05-18 18:34:18,45.478186,9.227318,133.4,14,0.78,68.3,-0.056,0.109,0.39,-0.03,-1.1,0.88,279.5,1.59,0.77,4826,54,48.4,4,258500000,1779129258000000,1,95,258498252,258475137,258494010,1,24,5
2026-05-18 18:34:18,45.478186,9.227319,133.5,14,0.79,68.5,-0.084,0.105,0.52,-0.49,-1.1,0.88,279.9,1.92,0.72,5032,51,46.8,4,259000000,1779129258500000,1,93,258997899,258992098,258997769,2,7,2
2026-05-18 18:34:19,45.478186,9.22732,133.5,14,0.8,70.9,-0.098,0.136,0.02,-0.66,-1.11,0.88,280.3,2.49,0.83,5184,59,52.0,4,259500000,1779129259000000,1,100,259498228,259492871,259496659,1,7,3
2026-05-18 18:34:19,45.478187,9.22732,133.5,14,0.8,70.5,-0.1,0.134,0.32,-0.04,-1.11,0.87,280.7,2.97,0.7,4993,54,50.5,4,260000000,1779129259500000,1,95,259998636,259978062,259993219,1,21,6
2026-05-18 18:34:20,45.478187,9.227321,133.5,14,0.81,67.1,-0.089,0.175,0.43,-0.55,-1.11,0.87,281.1,3.21,0.71,4899,48,43.6,4,260500000,1779129260000000,1,94,260498560,260472104,260496816,1,27,3
2026-05-18 18:34:20,45.478188,9.227322,133.6,14,0.81,69.0,-0.111,0.174,1.05,-0.54,-1.12,0.87,281.5,3.05,0.74,5077,55,49.4,4,261000000,1779129260500000,1,99,260998744,260981618,260996153,1,18,3
2026-05-18 18:34:21,45.478188,9.227323,133.6,14,0.82,66.9,-0.123,0.196,1.04,-0.71,-1.12,0.87,281.9,3.78,0.83,4956,52,48.9,4,261500000,1779129261000000,1,93,261498034,261480404,261495900,1,19,4
2026-05-18 18:34:21,45.478189,9.227323,133.6,14,0.83,65.7,-0.118,0.202,0.78,-0.24,-1.13,0.86,282.3,4.14,0.76,4722,55,49.4,4,262000000,1779129261500000,1,100,261998005,261981587,261997966,1,18,2
2026-05-18 18:34:22,45.478189,9.227324,133.7,14,0.83,65.4,-0.124,0.227,1.29,-0.26,-1.13,0.86,282.7,3.76,0.7,4859,53,49.7,4,262500000,1779129262000000,1,93,262498155,262492649,262498174,1,7,1
2026-05-18 18:34:22,45.478189,9.227325,133.7,14,0.84,65.7,-0.131,0.235,0.66,-0.31,-1.13,0.86,283.1,4.58,0.72,4781,54,49.2,4,263000000,1779129262500000,1,94,262998867,262993787,262995282,1,6,4
2026-05-18 18:34:23,45.47819,9.227325,133.7,14,0.84,65.9,-0.148,0.235,0.39,-0.47,-1.14,0.85,283.5,4.46,0.74,4818,52,46.0,4,263500000,1779129263000000,1,96,263498554,263476305,263495221,1,23,4
2026-05-18 18:34:23,45.47819,9.227326,133.8,14,0.85,64.3,-0.149,0.259,1.38,-0.74,-1.14,0.85,283.9,4.51,0.71,4740,53,45.8,3,264000000,1779129263500000,1,96,263997263,263985055,263998087,2,14,1
2026-05-18 18:34:24,45.478191,9.227327,133.8,14,0.86,65.5,-0.149,0.279,0.75,-0.96,-1.14,0.85,284.3,5.23,0.74,4875,52,44.8,4,264500000,1779129264000000,1,93,264498131,264494630,264496501,1,5,3
2026-05-18 18:34:24,45.478191,9.227328,133.8,14,0.86,65.5,-0.174,0.298,1.53,-0.93,-1.14,0.84,284.7,5.14,0.79,4692,49,46.2,4,265000000,1779129264500000,1,96,264998346,264984079,264997703,1,15,2
2026-05-18 18:34:25,45.478191,9.227328,133.8,14,0.87,64.6,-0.171,0.297,1.23,-0.95,-1.15,0.84,285.1,4.77,0.74,4851,52,49.5,3,265500000,1779129265000000,1,98,265498627,265486520,265496254,1,13,3
2026-05-18 18:34:25,45.478192,9.227329,133.9,14,0.87,64.5,-0.166,0.31,1.5,-0.35,-1.15,0.84,285.5,5.86,0.74,4782,56,50.5,3,266000000,1779129265500000,1,98,265998468,265990882,265998740,1,9,1
2026-05-18 18:34:26,45.478192,9.22733,133.9,14,0.88,65.0,-0.179,0.331,0.94,-0.43,-1.15,0.83,285.9,5.95,0.73,4658,55,49.5,3,266500000,1779129266000000,1,98,266499082,266494581,266492066,0,5,7
2026-05-18 18:34:26,45.478193,9.22733,133.9,14,0.89,63.2,-0.178,0.343,1.06,-0.55,-1.16,0.83,286.3,6.14,0.82,4556,46,38.9,3,267000000,1779129266500000,1,99,266998539,266988261,266993191,1,11,6
2026-05-18 18:34:27,45.478193,9.227331,134.0,14,0.89,61.9,-0.175,0.344,1.57,-0.61,-1.16,0.83,286.6,6.07,0.75,4569,51,48.5,3,267500000,1779129267000000,1,98,267497251,267481197,267497557,2,18,2
2026-05-18 18:34:27,45.478193,9.227332,134.0,14,0.9,64.3,-0.164,0.327,0.93,-0.43,-1.16,0.82,287.0,5.87,0.83,4790,51,44.3,3,268000000,1779129267500000,1,92,267999148,267985695,267998111,0,14,1
2026-05-18 18:34:28,45.478194,9.227332,134.0,14,0.9,61.2,-0.18,0.357,1.69,-0.44,-1.16,0.82,287.4,6.93,0.74,4427,51,43.9,3,268500000,1779129268000000,1,98,268497141,268491715,268493047,2,8,6
2026-05-18 18:34:28,45.478194,9.227333,134.1,14,0.91,60.0,-0.181,0.351,1.19,-0.53,-1.17,0.81,287.8,6.66,0.83,4555,46,38.6,3,269000000,1779129268500000,1,99,268997857,268973285,268998173,2,26,1
2026-05-18 18:34:29,45.478195,9.227334,134.1,14,0.91,59.3,-0.19,0.375,1.33,-0.98,-1.17,0.81,288.2,6.16,0.78,4555,48,45.5,3,269500000,1779129269000000,1,92,269498623,269471924,269495445,1,28,4
2026-05-18 18:34:29,45.478195,9.227334,134.1,14,0.92,58.6,-0.172,0.366,1.34,-0.85,-1.17,0.81,288.5,6.68,0.79,4321,43,39.6,3,270000000,1779129269500000,1,92,269997508,269974293,269992211,2,25,7
2026-05-18 18:34:30,45.478195,9.227335,134.2,14,0.93,58.1,-0.182,0.396,1.17,-0.43,-1.17,0.8,288.9,6.84,0.74,4283,51,45.0,3,270500000,1779129270000000,1,96,270499483,270491390,270498293,0,8,1
2026-05-18 18:34:30,45.478196,9.227336,134.2,14,0.93,60.6,-0.17,0.386,1.65,-0.98,-1.18,0.8,289.3,6.74,0.79,4538,48,44.3,3,271000000,1779129270500000,1,94,270998793,270978472,270993212,1,21,6
2026-05-18 18:34:31,45.478196,9.227336,134.2,14,0.94,57.9,-0.185,0.38,1.68,-0.68,-1.18,0.8,289.6,6.99,0.74,4437,47,39.3,3,271500000,1779129271000000,1,100,271499303,271472300,271493363,0,27,6
2026-05-18 18:34:31,45.478196,9.227337,134.3,14,0.94,58.1,-0.181,0.401,1.68,-0.59,-1.18,0.79,290.0,7.72,0.7,4305,48,43.4,3,272000000,1779129271500000,1,94,271998846,271993028,271993237,1,6,6
2026-05-18 18:34:32,45.478197,9.227337,134.3,14,0.95,57.9,-0.172,0.408,1.57,-0.44,-1.18,0.79,290.4,7.37,0.75,4344,48,42.0,3,272500000,1779129272000000,1,92,272498063,272478818,272495444,1,21,4
2026-05-18 18:34:32,45.478197,9.227338,134.3,14,0.95,55.8,-0.16,0.415,0.99,-0.34,-1.18,0.78,290.7,7.19,0.76,4218,41,36.2,3,273000000,1779129272500000,1,100,272998618,272989283,272996173,1,10,3
2026-05-18 18:34:33,45.478198,9.227339,134.4,14,0.96,55.3,-0.162,0.43,1.02,-0.5,-1.18,0.78,291.1,7.79,0.75,4119,43,35.9,3,273500000,1779129273000000,1,99,273498108,273483507,273494342,1,16,5
2026-05-18 18:34:33,45.478198,9.227339,134.4,14,0.96,58.4,-0.144,0.433,1.04,-0.66,-1.19,0.78,291.4,8.08,0.79,4428,51,48.8,3,274000000,1779129273500000,1,95,273997539,273989714,273995048,2,10,4
2026-05-18 18:34:34,45.478198,9.22734,134.4,14,0.97,55.8,-0.159,0.427,1.42,-0.93,-1.19,0.77,291.8,7.97,0.81,4287,48,46.1,3,274500000,1779129274000000,1,98,274499367,274476841,274492565,0,23,7
2026-05-18 18:34:34,45.478199,9.22734,134.5,14,0.97,56.3,-0.143,0.404,1.4,-0.31,-1.19,0.77,292.1,7.59,0.74,4272,48,46.0,3,275000000,1779129274500000,1,97,274997183,274976411,274996520,2,23,3
2026-05-18 18:34:35,45.478199,9.227341,134.5,14,0.98,56.5,-0.133,0.414,1.32,-0.71,-1.19,0.76,292.5,7.05,0.75,4321,49,41.8,3,275500000,1779129275000000,1,95,275498131,275480651,275497823,1,19,2
2026-05-18 18:34:35,45.478199,9.227342,134.5,14,0.98,52.7,-0.116,0.42,0.99,-0.5,-1.19,0.76,292.8,7.69,0.73,4044,43,38.3,3,276000000,1779129275500000,1,93,275997762,275990620,275995621,2,9,4
2026-05-18 18:34:36,45.4782,9.227342,134.6,14,0.99,53.3,-0.122,0.431,1.55,-0.21,-1.19,0.76,293.2,7.17,0.81,4025,38,33.3,3,276500000,1779129276000000,1,98,276497367,276488437,276493947,2,11,6
2026-05-18 18:34:36,45.4782,9.227343,134.6,14,0.99,53.8,-0.124,0.41,1.28,-0.55,-1.19,0.75,293.5,7.04,0.71,4100,40,36.8,3,277000000,1779129276500000,1,95,276999230,276990495,276998252,0,9,1
2026-05-18 18:34:37,45.4782,9.227343,134.6,14,1.0,51.2,-0.111,0.415,1.6,-0.58,-1.19,0.75,293.9,7.03,0.75,3895,40,34.6,3,277500000,1779129277000000,1,100,277497653,277482262,277493935,2,17,6
2026-05-18 18:34:37,45.478201,9.227344,134.7,14,1.0,51.3,-0.114,0.427,1.44,-0.58,-1.2,0.74,294.2,8.22,0.8,4119,41,38.1,3,278000000,1779129277500000,1,100,277997823,277986599,277994734,2,13,5
2026-05-18 18:34:38,45.478201,9.227344,134.7,14,1.01,53.0,-0.088,0.399,1.33,-0.18,-1.2,0.74,294.6,6.92,0.74,4125,39,35.1,3,278500000,1779129278000000,1,95,278498490,278486191,278493012,1,13,6
2026-05-18 18:34:38,45.478201,9.227345,134.7,14,1.01,52.9,-0.074,0.421,1.1,0.08,-1.2,0.74,294.9,7.37,0.77,3964,38,36.8,3,279000000,1779129278500000,1,97,278998151,278970623,278997432,1,29,2
2026-05-18 18:34:39,45.478202,9.227346,134.8,14,1.02,52.6,-0.061,0.423,1.78,-0.45,-1.2,0.73,295.2,7.13,0.82,4076,41,38.0,3,279500000,1779129279000000,1,95,279497692,279480557,279494844,2,19,5
2026-05-18 18:34:39,45.478202,9.227346,134.8,14,1.02,50.8,-0.056,0.401,0.97,-0.08,-1.2,0.73,295.6,7.26,0.75,4132,41,35.5,3,280000000,1779129279500000,1,93,279998738,279992953,279996275,1,7,3
2026-05-18 18:34:40,45.478202,9.227347,134.8,14,1.03,50.0,-0.052,0.402,1.12,-0.09,-1.2,0.72,295.9,7.61,0.76,3805,37,35.0,3,280500000,1779129280000000,1,98,280497460,280490167,280496224,2,9,3
2026-05-18 18:34:40,45.478203,9.227347,134.9,14,1.03,47.9,-0.033,0.401,1.32,0.06,-1.2,0.72,296.2,7.17,0.74,3684,36,32.7,3,281000000,1779129280500000,1,95,280998043,280983056,280998814,1,16,1
2026-05-18 18:34:41,45.478203,9.227348,134.9,14,1.04,47.3,-0.039,0.376,1.4,0.1,-1.2,0.71,296.5,7.01,0.73,3789,39,36.4,3,281500000,1779129281000000,1,96,281497760,281492849,281492926,2,7,7
2026-05-18 18:34:41,45.478203,9.227348,134.9,14,1.04,48.0,-0.035,0.367,1.57,-0.39,-1.2,0.71,296.9,6.25,0.72,3756,37,31.6,3,282000000,1779129281500000,1,97,281998516,281983183,281996728,1,16,3
2026-05-18 18:34:42,45.478203,9.227349,135.0,14,1.05,47.6,-0.008,0.362,1.68,-0.37,-1.2,0.71,297.2,6.41,0.82,3801,41,38.1,3,282500000,1779129282000000,1,93,282498601,282482848,282493388,1,17,6
2026-05-18 18:34:42,45.478204,9.227349,135.0,14,1.05,47.0,-0.014,0.358,1.19,-0.42,-1.2,0.7,297.5,6.67,0.83,3682,36,33.3,3,283000000,1779129282500000,1,95,282998301,282970491,282993326,1,29,6
2026-05-18 18:34:43,45.478204,9.22735,135.0,14,1.06,47.9,0.004,0.355,1.53,-0.32,-1.2,0.7,297.8,6.37,0.82,3747,34,32.8,3,283500000,1779129283000000,1,99,283498726,283476160,283495060,1,23,4
2026-05-18 18:34:43,45.478204,9.22735,135.1,14,1.06,47.7,0.023,0.358,0.86,-0.18,-1.2,0.71,298.1,6.34,0.73,3906,38,34.8,3,284000000,1779129283500000,1,99,283997191,283975714,283993396,2,24,6
2026-05-18 18:34:44,45.478205,9.227351,135.1,14,1.06,45.8,0.032,0.356,0.79,0.41,-1.2,0.71,298.5,6.25,0.77,3626,34,28.0,3,284500000,1779129284000000,1,94,284497134,284483880,284493519,2,16,6
2026-05-18 18:34:44,45.478205,9.227351,135.1,14,1.07,45.3,0.032,0.334,0.9,0.13,-1.2,0.71,298.8,5.52,0.71,3678,38,36.3,3,285000000,1779129284500000,1,92,284998560,284992932,284998539,1,7,1
2026-05-18 18:34:45,45.478205,9.227352,135.2,14,1.07,44.4,0.053,0.308,0.89,-0.13,-1.2,0.72,299.1,5.07,0.78,3762,38,31.7,3,285500000,1779129285000000,1,96,285498612,285473166,285494657,1,26,5
2026-05-18 18:34:45,45.478205,9.227352,135.2,14,1.08,46.0,0.048,0.303,1.26,0.03,-1.2,0.72,299.4,5.91,0.75,3838,35,30.8,3,286000000,1779129285500000,1,94,285997349,285992274,285996645,2,7,3
2026-05-18 18:34:46,45.478206,9.227353,135.2,14,1.08,45.3,0.051,0.321,1.44,0.57,-1.2,0.73,299.7,6.27,0.77,3580,35,33.4,3,286500000,1779129286000000,1,95,286498188,286471381,286496888,1,28,3
2026-05-18 18:34:46,45.478206,9.227353,135.3,14,1.09,43.5,0.063,0.304,1.11,0.32,-1.2,0.73,300.0,5.52,0.73,3569,34,30.8,3,287000000,1779129286500000,1,94,286999011,286989663,286995443,0,10,4
2026-05-18 18:34:47,45.478206,9.227354,135.3,14,1.09,43.2,0.068,0.297,0.76,0.65,-1.2,0.74,300.3,4.91,0.79,3561,32,26.7,3,287500000,1779129287000000,1,97,287498756,287487945,287496498,1,12,3
2026-05-18 18:34:47,45.478207,9.227354,135.3,14,1.09,41.8,0.102,0.273,0.87,0.27,-1.2,0.74,300.6,4.92,0.72,3430,32,29.8,3,288000000,1779129287500000,1,99,287997113,287993972,287997113,2,6,2
2026-05-18 18:34:48,45.478207,9.227355,135.3,14,1.1,42.2,0.11,0.246,0.62,0.08,-1.2,0.74,300.9,4.75,0.81,3439,33,27.1,3,288500000,1779129288000000,1,98,288497534,288489726,288496103,2,10,3
2026-05-18 18:34:48,45.478207,9.227355,135.4,14,1.1,43.1,0.1,0.226,0.9,0.29,-1.19,0.75,301.2,3.54,0.82,3434,31,26.2,3,289000000,1779129288500000,1,95,288997162,288989207,288994100,2,10,5
2026-05-18 18:34:49,45.478207,9.227356,135.4,14,1.1,41.5,0.129,0.237,0.56,0.91,-1.19,0.75,301.5,4.27,0.75,3507,34,30.8,3,289500000,1779129289000000,1,96,289497046,289471795,289496584,2,28,3
2026-05-18 18:34:49,45.478208,9.227356,135.4,14,1.11,40.8,0.123,0.225,0.29,0.16,-1.19,0.76,301.8,4.6,0.81,3344,33,32.2,3,290000000,1779129289500000,1,96,289998390,289992728,289998914,1,7,1
2026-05-18 18:34:50,45.478208,9.227356,135.5,14,1.11,40.8,0.123,0.219,0.84,0.34,-1.19,0.76,302.1,4.0,0.81,3483,27,23.9,3,290500000,1779129290000000,1,98,290498888,290491508,290495260,1,8,4
2026-05-18 18:34:50,45.478208,9.227357,135.5,14,1.12,40.2,0.138,0.181,0.98,0.37,-1.19,0.76,302.4,3.19,0.74,3428,33,32.3,3,291000000,1779129290500000,1,97,290998059,290983734,290993012,1,16,6
2026-05-18 18:34:51,45.478208,9.227357,135.5,14,1.12,39.1,0.15,0.187,1.08,0.72,-1.19,0.77,302.7,3.79,0.76,3316,31,28.2,2,291500000,1779129291000000,1,97,291498338,291487927,291493654,1,12,6
2026-05-18 18:34:51,45.478209,9.227358,135.6,14,1.12,39.5,0.149,0.145,0.76,0.88,-1.19,0.77,302.9,2.32,0.79,3396,32,25.8,2,292000000,1779129291500000,1,97,291997609,291992856,291995148,2,7,4
2026-05-18 18:34:52,45.478209,9.227358,135.6,14,1.13,39.4,0.168,0.14,0.59,0.98,-1.19,0.78,303.2,3.09,0.7,3374,35,28.5,2,292500000,1779129292000000,1,99,292498023,292491974,292496548,1,8,3
2026-05-18 18:34:52,45.478209,9.227359,135.6,14,1.13,40.0,0.166,0.147,0.43,0.57,-1.18,0.78,303.5,2.47,0.7,3371,33,29.1,2,293000000,1779129292500000,1,99,292998985,292982108,292992998,1,17,7
2026-05-18 18:34:53,45.478209,9.227359,135.7,13,1.13,38.6,0.165,0.136,0.79,0.33,-1.18,0.78,303.8,2.46,0.74,3422,35,34.4,2,293500000,1779129293000000,1,97,293497534,293471534,293498407,2,28,1
2026-05-18 18:34:53,45.47821,9.227359,135.7,13,1.13,39.7,0.168,0.124,0.67,0.56,-1.18,0.79,304.1,1.89,0.73,3293,33,29.9,2,294000000,1779129293500000,1,98,293999223,293993685,293992128,0,6,7
2026-05-18 18:34:54,45.47821,9.22736,135.7,13,1.14,39.2,0.16,0.071,0.58,0.67,-1.18,0.79,304.3,1.8,0.78,3383,30,29.1,2,294500000,1779129294000000,1,92,294497713,294482907,294498952,2,17,1
2026-05-18 18:34:54,45.47821,9.22736,135.8,13,1.14,39.5,0.171,0.058,0.22,0.37,-1.18,0.8,304.6,1.32,0.76,3296,28,27.6,2,295000000,1779129294500000,1,100,294998224,294975777,294996234,1,24,3
2026-05-18 18:34:55,45.47821,9.227361,135.8,13,1.14,38.4,0.185,0.039,0.2,0.88,-1.18,0.8,304.9,0.41,0.81,3275,31,30.2,2,295500000,1779129295000000,1,96,295497875,295480834,295494210,2,19,5
2026-05-18 18:34:55,45.478211,9.227361,135.8,13,1.15,37.4,0.17,0.048,-0.01,0.6,-1.17,0.8,305.2,0.77,0.72,3111,27,25.7,2,296000000,1779129295500000,1,96,295997027,295981422,295998791,2,18,1
2026-05-18 18:34:56,45.478211,9.227361,135.9,13,1.15,39.3,0.172,0.041,0.31,0.88,-1.17,0.81,305.4,0.97,0.75,3264,32,28.5,2,296500000,1779129296000000,1,97,296497328,296486800,296494169,2,13,5
2026-05-18 18:34:56,45.478211,9.227362,135.9,13,1.15,39.6,0.192,-0.006,0.16,0.43,-1.17,0.81,305.7,0.02,0.81,3404,35,32.4,2,297000000,1779129296500000,1,96,296998659,296974281,296993383,1,25,6
2026-05-18 18:34:57,45.478211,9.227362,135.9,13,1.15,36.5,0.176,-0.023,-0.57,0.87,-1.17,0.81,306.0,-0.86,0.79,3184,33,28.1,2,297500000,1779129297000000,1,92,297498173,297473761,297492619,1,26,7
2026-05-18 18:34:57,45.478212,9.227363,136.0,13,1.16,39.3,0.171,-0.012,0.19,0.85,-1.16,0.82,306.2,-0.23,0.74,3499,30,29.3,2,298000000,1779129297500000,1,99,297998767,297983572,297993053,1,16,6
2026-05-18 18:34:58,45.478212,9.227363,136.0,13,1.16,37.6,0.176,-0.028,-0.21,0.93,-1.16,0.82,306.5,-0.15,0.72,3339,26,24.6,2,298500000,1779129298000000,1,95,298498902,298493151,298495954,1,6,4
2026-05-18 18:34:58,45.478212,9.227364,136.0,13,1.16,35.6,0.191,-0.057,-0.04,1.03,-1.16,0.83,306.8,-0.72,0.82,3030,25,21.7,2,299000000,1779129298500000,1,93,298997687,298975472,298994666,2,24,5
2026-05-18 18:34:59,45.478212,9.227364,136.1,13,1.16,38.4,0.173,-0.06,-0.41,0.72,-1.16,0.83,307.0,-1.59,0.79,3385,28,27.7,2,299500000,1779129299000000,1,94,299498949,299494605,299496739,1,5,3
2026-05-18 18:34:59,45.478213,9.227364,136.1,13,1.17,37.2,0.178,-0.086,-0.66,0.55,-1.15,0.83,307.3,-1.35,0.82,3167,27,22.7,2,300000000,1779129299500000,1,99,299999318,299974845,299995087,0,25,4
2026-05-18 18:35:00,45.478213,9.227365,136.1,13,1.17,35.9,0.168,-0.093,-0.38,1.0,-1.15,0.84,307.5,-1.3,0.74,3223,29,27.1,2,300500000,1779129300000000,1,98,300499234,300477378,300492027,0,22,7
2026-05-18 18:35:00,45.478213,9.227365,136.2,13,1.17,37.8,0.165,-0.109,-0.61,0.7,-1.15,0.84,307.8,-1.55,0.78,3422,30,25.5,2,301000000,1779129300500000,1,98,300999187,300985312,300998402,0,14,1
2026-05-18 18:35:01,45.478213,9.227366,136.2,13,1.17,38.5,0.156,-0.116,-0.88,0.56,-1.14,0.84,308.0,-2.39,0.71,3388,26,21.6,2,301500000,1779129301000000,1,99,301498613,301472577,301497375,1,27,2
2026-05-18 18:35:01,45.478213,9.227366,136.2,12,1.18,35.6,0.158,-0.148,-0.15,1.06,-1.14,0.85,308.3,-2.68,0.81,3066,28,25.0,2,302000000,1779129301500000,1,92,301997945,301972304,301992965,2,27,7
2026-05-18 18:35:02,45.478214,9.227366,136.2,12,1.18,37.3,0.144,-0.172,-0.67,0.67,-1.14,0.85,308.5,-2.66,0.74,3340,32,26.1,2,302500000,1779129302000000,1,96,302498004,302473544,302496694,1,26,3
2026-05-18 18:35:02,45.478214,9.227367,136.3,12,1.18,37.1,0.14,-0.166,-0.22,0.68,-1.14,0.85,308.8,-3.44,0.75,3323,33,29.0,2,303000000,1779129302500000,1,95,302998248,302990274,302997185,1,9,2
2026-05-18 18:35:03,45.478214,9.227367,136.3,12,1.18,37.4,0.137,-0.196,-0.56,0.45,-1.13,0.86,309.0,-3.93,0.82,3131,27,27.2,2,303500000,1779129303000000,1,100,303499106,303489953,303493861,0,10,6
2026-05-18 18:35:03,45.478214,9.227368,136.3,12,1.18,37.1,0.123,-0.183,-0.57,0.28,-1.13,0.86,309.3,-3.35,0.76,3213,30,27.3,2,304000000,1779129303500000,1,99,303997523,303980383,303993844,2,19,6
2026-05-18 18:35:04,45.478215,9.227368,136.4,12,1.18,36.5,0.117,-0.2,-0.52,0.12,-1.13,0.86,309.5,-3.74,0.82,3176,34,30.6,2,304500000,1779129304000000,1,98,304497571,304478550,304498983,2,21,1
2026-05-18 18:35:04,45.478215,9.227368,136.4,12,1.19,37.2,0.106,-0.236,-0.78,0.17,-1.12,0.87,309.8,-4.02,0.72,3169,31,27.5,2,305000000,1779129304500000,1,92,304997549,304975176,304995834,2,24,4
2026-05-18 18:35:05,45.478215,9.227369,136.4,12,1.19,37.2,0.126,-0.239,-1.03,0.48,-1.12,0.87,310.0,-4.82,0.81,3352,26,23.5,2,305500000,1779129305000000,1,94,305498607,305493132,305494980,1,6,5
2026-05-18 18:35:05,45.478215,9.227369,136.5,12,1.19,38.8,0.096,-0.242,-0.5,0.61,-1.11,0.87,310.3,-4.52,0.76,3196,27,26.2,2,306000000,1779129305500000,1,92,305998485,305974435,305994917,1,25,5
2026-05-18 18:35:06,45.478216,9.22737,136.5,12,1.19,37.9,0.08,-0.252,-0.42,0.43,-1.11,0.87,310.5,-4.91,0.81,3164,29,26.3,2,306500000,1779129306000000,1,100,306498963,306494181,306498442,1,5,1
2026-05-18 18:35:06,45.478216,9.22737,136.5,12,1.19,35.8,0.094,-0.278,-0.89,0.67,-1.11,0.88,310.7,-5.34,0.81,3040,28,23.7,2,307000000,1779129306500000,1,98,306998529,306975308,306995346,1,24,4
